,Type,Gender,FurLength,healthcat,statecat,MaturitySizecat,Photocat,quantitycat,paidcat,Target
12511,2,2,2,0,0,1,3,0,1,4
12512,1,2,1,0,1,0,1,0,0,1
12513,2,1,2,0,1,0,4,0,0,1
12514,1,1,2,1,1,0,1,0,0,2
12515,2,3,1,0,1,1,3,1,0,1
12516,1,2,1,0,0,1,4,0,0,2
12517,2,1,1,0,0,0,3,0,0,0
12518,1,3,1,0,0,1,5,1,0,4
12519,1,2,1,1,1,1,1,0,0,4
12520,2,3,2,1,1,0,3,1,0,4
12521,1,2,2,1,0,1,5,0,1,4
12522,2,2,1,0,0,0,5,0,0,1
12523,2,1,2,1,1,1,2,0,0,2
12524,1,3,1,0,0,0,2,1,0,4
12525,1,2,2,1,1,0,1,0,0,2
12526,1,2,1,0,1,1,5,0,0,3
12527,2,1,2,1,1,0,5,0,0,1
12528,1,1,2,1,1,1,5,0,0,1
12529,2,2,1,0,0,0,0,0,0,4
12530,1,2,1,1,0,1,5,1,0,3
12531,2,3,1,0,0,0,5,1,1,3
12532,1,2,1,0,0,1,1,0,1,3
12533,1,1,1,0,1,1,3,0,0,1
12534,2,2,2,1,1,1,4,0,1,2
12535,1,1,2,0,1,0,4,0,0,1
12536,1,2,1,1,0,0,3,0,0,2
12537,1,2,2,0,0,1,2,0,0,1
12538,1,3,1,0,0,1,2,1,0,4
12539,1,1,1,0,0,0,3,0,0,1
12540,1,2,2,0,1,1,3,0,0,1
12541,1,1,1,0,1,1,5,0,0,2
12542,1,1,1,1,1,0,4,0,0,2
12543,1,2,2,0,0,1,1,0,0,2
12544,2,1,2,0,0,0,1,0,0,1
12545,2,2,1,0,1,1,3,0,0,4
12546,1,2,2,0,0,1,1,0,0,4
12547,2,1,2,0,0,1,2,1,0,2
12548,1,2,1,0,0,1,2,0,0,2
12549,2,2,2,0,0,1,4,0,0,1
12550,1,1,1,1,0,1,4,0,0,3
12551,2,2,2,0,0,1,3,0,0,1
12552,2,1,1,1,0,0,2,0,0,1
12553,1,2,2,0,0,1,1,0,1,2
12554,1,2,2,1,1,1,4,0,0,1
12555,2,2,2,0,0,1,3,0,0,1
12556,2,2,2,1,1,1,3,0,0,1
12557,2,2,2,0,0,0,3,0,0,3
12558,2,1,2,0,1,0,3,0,0,3
12559,2,3,1,1,0,1,5,1,0,4
12560,1,2,1,1,0,1,5,0,0,3
12561,1,1,2,1,0,1,4,1,0,4
12562,1,1,2,1,0,0,2,0,0,4
12563,1,1,1,0,1,1,3,1,1,2
12564,2,1,1,0,1,1,1,0,0,4
12565,1,2,1,0,1,1,1,0,0,2
12566,2,1,2,1,0,1,2,1,0,2
12567,2,2,1,0,0,1,1,0,0,4
12568,1,2,1,1,1,1,5,1,0,4
12569,1,2,1,1,0,0,1,0,1,1
12570,2,1,1,0,1,0,3,0,0,4
12571,2,1,2,0,0,0,2,0,0,3
12572,2,2,1,1,0,1,1,0,0,4
12573,1,1,1,1,1,1,5,0,0,4
12574,1,1,1,0,1,1,2,0,0,2
12575,1,2,1,0,0,1,1,0,1,1
12576,1,1,1,0,1,1,4,0,0,2
12577,2,2,1,0,0,0,4,0,0,3
12578,1,2,2,1,1,0,3,0,0,1
12579,1,1,2,1,0,1,1,0,1,3
12580,2,2,1,0,0,1,1,0,0,4
12581,1,1,2,1,1,0,3,0,1,1
12582,1,3,1,1,1,1,4,1,0,3
12583,1,2,1,1,0,1,2,0,1,4
12584,2,2,1,1,0,0,5,0,0,1
12585,2,2,1,0,0,0,4,0,0,4
12586,2,1,1,1,1,1,5,0,0,1
12587,1,2,1,1,0,1,4,0,1,3
12588,2,1,1,0,0,1,4,0,0,2
12589,2,3,2,0,1,0,1,1,1,1
12590,1,3,2,0,1,1,1,1,0,2
12591,2,2,1,1,1,1,4,0,0,2
12592,1,1,1,1,1,1,4,0,0,2
12593,2,3,2,0,0,1,3,1,0,2
12594,1,2,1,1,1,1,5,0,0,3
12595,2,2,1,1,0,1,1,0,1,4
12596,1,2,2,0,1,1,3,0,0,2
12597,2,3,1,0,1,1,3,1,0,1
12598,2,1,1,1,1,1,4,0,0,4
12599,1,2,2,0,0,1,1,0,0,4
12600,1,2,2,1,1,1,3,0,1,1
12601,2,3,1,0,0,1,4,1,0,3
12602,2,1,1,0,1,1,1,0,0,3
12603,2,2,1,1,0,1,5,0,0,3
12604,1,1,1,1,0,0,3,0,1,4
12605,2,2,2,0,0,0,2,0,0,1
12606,2,2,2,0,0,1,3,0,0,4
12607,1,1,1,0,1,1,4,0,0,3
12608,1,1,2,1,1,0,1,0,0,1
12609,2,3,2,1,0,1,5,1,0,3
12610,2,2,1,0,0,0,3,0,0,1
12611,1,1,2,1,1,1,4,0,1,3
12612,2,1,2,0,1,0,3,0,1,2
12613,1,3,1,0,0,0,1,1,0,2
12614,2,3,1,0,1,1,1,1,0,2
12615,2,2,1,0,1,1,5,0,0,4
12616,1,2,1,0,0,1,5,1,0,3
12617,1,2,2,1,1,1,4,0,1,1
12618,1,3,1,0,1,1,5,1,0,3
12619,1,1,1,1,1,1,3,0,0,3
12620,1,1,2,0,1,0,2,0,0,4
12621,2,2,1,0,1,1,5,0,0,1
12622,1,1,1,0,0,0,1,0,0,3
12623,2,2,1,1,0,0,4,0,0,4
12624,2,2,2,1,1,1,2,0,0,1
12625,2,3,1,0,1,1,1,1,0,4
12626,1,2,1,1,1,0,2,1,1,2
12627,2,3,2,0,0,0,5,1,0,1
12628,2,1,1,0,1,0,3,0,1,3
12629,1,2,1,1,0,0,1,0,0,3
12630,1,2,1,1,0,0,1,0,1,4
12631,2,2,1,1,0,1,5,0,1,4
12632,1,2,1,0,0,1,2,0,0,4
12633,2,1,2,0,1,0,5,0,0,3
12634,2,1,1,0,1,1,5,0,1,2
12635,1,2,1,1,1,1,4,0,0,3
12636,2,1,2,0,1,1,3,0,0,1
12637,1,2,1,0,1,1,3,0,0,3
12638,2,2,1,0,1,1,5,0,0,1
12639,2,1,1,0,0,1,3,0,0,3
12640,1,2,1,0,0,1,3,0,0,1
12641,1,3,1,0,0,1,1,1,0,3
12642,2,3,2,0,1,1,1,1,0,4
12643,1,2,2,0,1,1,5,0,0,3
12644,2,1,2,0,0,1,4,1,0,4
12645,2,2,2,1,0,0,2,0,0,2
12646,2,1,2,0,0,1,5,0,0,0
12647,1,2,2,1,1,1,3,0,0,3
12648,2,1,2,0,1,1,1,0,0,3
12649,2,1,2,1,0,1,2,0,0,3
12650,1,1,1,0,0,1,1,0,0,1
12651,2,1,1,0,1,1,1,0,0,2
12652,1,1,1,1,1,1,3,0,1,2
12653,1,1,1,0,0,1,5,0,1,3
12654,2,2,1,0,0,0,4,0,0,1
12655,1,2,1,0,1,0,3,1,0,2
12656,1,1,2,0,1,1,2,0,0,4
12657,1,1,1,1,0,0,4,0,1,4
12658,2,1,2,0,0,1,4,0,0,2
12659,2,1,1,0,1,0,5,0,0,1
12660,2,1,2,1,1,1,3,0,0,2
12661,1,2,1,0,1,1,1,0,0,0
12662,1,1,1,1,1,1,3,0,0,4
12663,1,1,1,1,0,1,5,0,0,4
12664,1,2,1,0,0,1,1,0,0,3
12665,2,2,1,1,0,1,4,0,1,4
12666,1,3,1,0,0,1,0,1,0,2
12667,2,1,1,0,1,1,4,0,0,4
12668,2,1,2,0,1,0,4,0,0,1
12669,2,2,1,0,1,0,2,0,0,2
12670,2,1,2,0,1,0,3,0,0,3
12671,2,2,1,0,0,1,1,0,0,4
12672,1,2,1,1,1,1,1,0,0,3
12673,2,1,2,0,1,1,2,0,1,1
12674,2,2,2,1,0,1,2,0,1,4
12675,1,2,2,1,1,1,2,1,0,4
12676,1,1,1,0,1,1,3,0,0,4
12677,1,1,1,1,1,1,1,0,0,1
12678,2,1,1,0,0,1,2,0,0,1
12679,1,1,1,0,1,1,2,0,0,1
12680,1,3,1,0,0,1,1,1,0,2
12681,2,2,2,1,0,1,3,0,0,4
12682,1,3,2,0,1,1,4,1,0,4
12683,2,1,1,1,1,0,3,0,0,2
12684,1,3,1,0,1,1,3,1,0,1
12685,1,2,2,0,0,1,5,0,0,2
12686,1,1,2,0,1,1,5,0,0,3
12687,1,1,2,0,1,1,3,0,0,1
12688,1,2,2,1,1,1,2,0,0,4
12689,2,2,1,1,1,1,3,0,0,4
12690,1,1,1,0,0,1,3,0,0,3
12691,2,3,2,1,0,1,4,1,0,2
12692,1,2,1,1,1,1,5,1,0,2
12693,2,2,1,0,1,1,5,0,1,3
12694,2,3,2,0,1,0,5,1,1,1
12695,2,1,2,0,1,1,4,0,1,1
12696,1,3,1,0,1,1,3,1,0,0
12697,2,1,2,0,0,1,3,0,0,1
12698,1,2,2,0,0,0,5,0,0,2
12699,2,3,1,0,0,1,4,1,0,4
12700,2,2,2,1,1,1,2,0,0,1
12701,1,2,2,0,1,0,3,0,1,4
12702,1,1,1,1,1,1,1,0,0,0
12703,1,2,1,0,1,1,3,0,0,1
12704,1,3,1,0,0,1,3,1,0,2
12705,2,1,2,0,1,1,3,0,1,1
12706,1,1,2,1,0,1,1,0,0,4
12707,1,2,1,0,0,0,5,0,0,2
12708,2,1,2,0,1,0,4,0,1,3
12709,1,2,2,1,0,0,1,0,0,4
12710,2,3,2,1,0,1,4,1,0,4
12711,2,1,1,1,0,0,5,0,0,3
12712,1,1,2,1,1,0,3,0,1,1
12713,2,2,1,0,1,0,3,0,0,1
12714,2,2,1,0,0,1,3,0,0,1
12715,2,3,2,0,1,1,4,1,0,2
12716,2,2,2,0,1,0,3,1,1,3
12717,2,3,2,0,1,1,2,1,1,1
12718,1,2,2,0,0,1,4,0,0,2
12719,1,2,1,1,0,1,2,0,0,4
12720,1,2,2,1,1,1,1,0,0,0
12721,1,1,2,1,0,1,2,0,0,1
12722,1,2,2,1,1,1,4,0,0,2
12723,1,2,1,1,1,0,3,0,0,1
12724,1,1,1,1,0,1,0,0,0,4
12725,1,1,1,0,1,1,4,0,0,3
12726,2,3,1,0,0,0,5,1,0,2
12727,1,1,2,1,1,1,3,0,0,2
12728,1,2,1,1,1,1,3,0,0,3
12729,2,3,2,0,0,1,2,1,0,1
12730,1,1,1,0,0,0,4,1,0,1
12731,2,1,1,0,0,1,5,0,0,3
12732,1,2,2,0,1,1,2,0,0,3
12733,1,2,1,1,1,1,2,0,0,4
12734,1,2,1,0,1,1,5,1,0,3
12735,1,3,1,1,1,1,3,1,0,4
12736,1,1,1,0,1,0,2,1,0,4
12737,1,2,2,1,0,1,3,0,1,4
12738,1,2,2,0,0,1,1,1,0,4
12739,1,2,1,0,0,1,1,0,1,2
12740,1,2,2,1,0,0,1,0,0,2
12741,2,2,2,0,0,1,3,0,0,2
12742,2,2,1,1,0,1,3,0,0,2
12743,2,1,1,1,1,1,3,0,0,2
12744,1,2,2,0,1,0,3,0,0,3
12745,2,1,1,0,1,1,5,0,0,2
12746,1,2,1,0,1,1,3,0,0,3
12747,2,2,2,0,1,1,2,0,0,4
12748,1,1,2,0,1,0,3,0,0,0
12749,2,1,1,1,0,0,1,0,0,4
12750,1,2,1,0,1,1,1,0,0,1
12751,1,2,1,0,0,0,3,0,0,2
12752,1,1,2,1,1,0,0,0,1,1
12753,2,2,1,0,1,1,5,0,0,3
12754,1,2,1,0,1,1,4,0,0,1
12755,2,3,1,1,0,0,1,1,0,3
12756,1,2,1,0,0,1,3,0,0,1
12757,1,1,1,0,0,0,3,0,0,1
12758,1,2,1,0,1,1,1,0,0,3
12759,2,2,1,0,1,1,1,0,0,4
12760,1,1,2,1,1,1,3,0,0,4
12761,2,2,1,0,0,1,3,0,0,4
12762,1,2,2,1,0,1,2,1,0,4
12763,1,2,1,0,0,1,3,0,0,3
12764,2,2,1,1,1,1,3,0,1,2
12765,1,1,2,1,0,0,2,0,1,3
12766,2,1,2,0,1,1,5,0,1,1
12767,1,2,1,1,0,1,3,0,0,4
12768,2,1,2,0,0,1,5,0,0,2
12769,2,2,1,1,1,1,4,0,0,2
12770,1,1,1,0,1,1,3,0,0,2
12771,2,3,2,0,1,1,3,1,0,3
12772,2,1,2,0,0,1,4,0,0,2
12773,1,1,2,0,0,0,2,0,0,3
12774,1,1,2,1,1,1,2,0,0,1
12775,1,2,1,1,1,1,3,0,0,2
12776,1,2,1,1,0,0,2,0,1,2
12777,2,1,1,1,1,0,5,0,0,4
12778,1,2,2,1,1,1,3,0,0,3
12779,2,2,1,1,0,1,4,0,0,2
12780,1,1,1,0,1,1,3,0,1,1
12781,1,2,2,0,1,1,3,0,0,1
12782,2,3,2,0,1,1,2,1,0,2
12783,2,1,1,1,1,1,5,1,0,4
12784,2,1,2,0,1,0,1,0,0,2
12785,1,1,2,1,1,1,2,0,1,1
12786,2,1,1,0,0,0,4,1,0,2
12787,1,2,1,1,1,0,3,0,0,1
12788,1,1,1,1,0,1,1,0,0,1
12789,1,1,2,0,1,1,3,0,0,3
12790,1,3,1,0,0,1,1,1,0,2
12791,1,3,1,0,1,1,2,1,0,3
12792,2,1,1,1,1,1,5,0,0,3
12793,1,2,2,0,0,1,2,0,0,2
12794,2,2,1,1,0,0,1,0,0,1
12795,1,2,1,1,1,1,1,0,0,4
12796,2,2,2,1,1,1,1,0,1,0
12797,1,2,1,1,1,1,1,0,0,1
12798,1,3,1,0,1,1,3,1,0,4
12799,2,1,2,1,1,0,5,0,1,3
12800,1,2,1,0,0,0,3,0,0,2
12801,1,2,1,0,0,1,4,0,0,1
12802,1,2,1,1,1,0,2,0,0,2
12803,1,1,2,0,1,1,5,0,0,4
12804,2,2,1,0,1,0,4,0,1,0
12805,2,1,1,0,1,1,2,0,0,4
12806,2,3,1,0,0,1,5,1,0,2
12807,2,2,1,0,0,0,1,0,0,2
12808,2,2,1,1,0,0,1,0,1,1
12809,2,1,2,1,1,1,3,0,0,2
12810,1,3,1,1,1,1,2,1,0,4
12811,1,2,1,1,1,1,2,0,0,4
12812,1,1,2,1,1,1,2,0,0,1
12813,1,2,1,1,1,1,1,0,0,4
12814,1,2,2,1,1,1,1,1,0,2
12815,2,3,2,0,1,1,4,1,0,3
12816,1,2,1,0,1,1,5,0,0,2
12817,2,1,1,1,0,0,3,0,0,1
12818,1,2,2,1,1,1,4,0,0,1
12819,2,1,1,0,0,1,4,0,0,0
12820,1,2,1,0,0,1,2,0,0,4
12821,2,2,2,1,0,1,4,0,0,4
12822,1,2,1,1,1,0,1,0,0,4
12823,1,3,1,0,0,1,3,1,0,2
12824,2,1,2,1,1,0,3,0,1,4
12825,1,2,1,0,0,1,4,0,0,3
12826,1,3,1,1,1,1,5,1,0,3
12827,1,1,2,1,1,1,1,0,0,1
12828,1,1,2,1,1,0,2,0,0,1
12829,1,2,1,0,0,1,2,1,0,4
12830,1,2,1,0,0,0,3,1,0,0
12831,2,3,1,1,1,1,3,1,0,4
12832,2,1,2,0,1,0,4,0,0,1
12833,2,2,1,1,1,1,4,0,0,4
12834,1,1,1,0,1,1,3,0,0,3
12835,1,1,1,0,1,1,1,0,0,3
12836,2,2,1,0,0,1,1,0,0,2
12837,2,3,2,0,1,0,3,1,0,1
12838,2,2,2,0,0,0,4,0,0,4
12839,1,2,1,1,1,1,1,0,0,4
12840,2,3,1,0,1,0,4,1,0,1
12841,2,1,1,0,1,1,1,0,1,4
12842,1,1,2,0,1,0,5,0,1,3
12843,1,2,1,1,1,0,1,0,1,2
12844,2,2,1,1,1,1,1,0,0,3
12845,1,2,2,0,1,0,4,0,0,1
12846,1,2,2,1,1,1,5,1,0,2
12847,2,1,2,0,1,1,5,0,0,2
12848,1,2,1,1,1,1,1,0,0,4
12849,1,1,1,0,1,1,3,0,0,3
12850,1,2,1,0,1,1,5,0,0,3
12851,2,2,1,0,0,0,3,1,1,1
12852,2,1,2,0,1,0,4,0,0,1
12853,2,1,2,1,1,1,4,0,0,4
12854,1,2,1,0,0,1,1,0,0,4
12855,1,1,2,1,1,1,3,0,0,2
12856,2,2,1,0,0,1,5,0,0,1
12857,2,1,1,0,0,1,3,0,0,4
12858,2,1,2,0,1,0,5,0,0,3
12859,2,2,2,0,1,0,3,0,1,3
12860,2,1,1,1,1,1,5,0,0,3
12861,2,1,1,0,0,0,3,0,0,4
12862,2,1,1,0,1,1,1,0,1,4
12863,2,2,1,1,0,1,5,0,0,1
12864,1,1,1,1,1,1,5,0,0,2
12865,2,2,1,0,0,1,2,0,0,4
12866,1,2,1,0,1,0,1,0,0,4
12867,1,3,1,0,0,1,5,1,0,2
12868,1,1,2,1,0,0,0,0,0,4
12869,2,3,1,1,1,1,3,1,0,2
12870,1,1,1,0,0,1,1,0,1,3
12871,1,1,1,0,1,1,3,0,0,4
12872,1,1,1,1,1,1,1,0,0,4
12873,1,2,2,0,1,1,5,0,0,2
12874,2,3,1,0,1,0,5,1,0,1
12875,2,2,1,0,0,1,1,0,0,2
12876,2,2,1,0,0,0,3,1,0,1
12877,1,3,1,0,1,1,4,1,0,3
12878,1,2,1,1,1,1,4,0,0,4
12879,1,1,1,1,1,1,1,0,1,4
12880,2,1,1,1,1,1,3,0,0,3
12881,2,1,1,0,1,0,3,0,0,2
12882,1,1,1,0,1,1,4,0,0,1
12883,1,1,2,1,0,0,1,0,0,1
12884,2,2,1,1,0,1,4,0,0,4
12885,2,3,1,0,0,1,1,1,1,4
12886,2,2,1,0,0,0,1,0,0,1
12887,1,2,1,1,1,0,3,0,0,3
12888,1,2,1,1,1,1,4,0,0,2
12889,2,3,1,1,0,1,2,1,0,4
12890,1,1,1,1,1,1,3,0,0,4
12891,2,2,2,0,1,1,4,0,0,1
12892,2,1,2,1,0,0,2,0,1,1
12893,1,1,1,1,1,1,2,0,0,3
12894,2,2,2,1,1,0,3,0,0,3
12895,1,2,1,1,0,1,1,0,0,4
12896,2,2,2,0,1,1,2,1,0,2
12897,2,3,2,1,0,1,4,1,0,2
12898,2,3,2,0,1,0,5,1,0,2
12899,2,3,1,0,1,0,3,1,0,1
12900,1,2,1,0,1,1,2,0,0,4
12901,2,2,2,0,0,1,5,1,0,3
12902,1,1,2,0,1,1,3,0,0,4
12903,1,2,1,1,0,1,3,0,0,4
12904,1,2,1,1,0,1,5,0,0,3
12905,1,2,1,0,0,1,1,0,0,3
12906,2,1,1,0,1,1,5,0,1,2
12907,1,2,1,1,1,1,5,0,0,4
12908,2,3,1,0,0,0,2,1,0,0
12909,2,1,2,0,1,1,1,0,0,1
12910,1,2,1,0,0,1,1,0,0,1
12911,2,2,1,0,1,1,2,0,0,4
12912,2,1,1,0,1,1,3,0,1,1
12913,1,1,2,1,1,1,3,0,0,1
12914,1,2,1,0,1,1,2,0,0,2
12915,1,2,1,1,1,1,2,0,0,0
12916,1,1,1,1,1,1,3,0,0,4
12917,1,3,1,1,1,0,5,1,0,3
12918,2,1,1,0,0,1,1,1,0,1
12919,2,1,2,0,1,1,3,0,0,1
12920,1,2,1,1,1,1,5,0,0,3
12921,2,1,1,0,1,0,3,0,0,1
12922,2,1,1,0,1,1,2,0,0,0
12923,1,1,1,1,1,1,2,0,0,4
12924,2,2,2,0,0,1,2,1,0,2
12925,2,2,1,0,0,0,5,0,1,2
12926,1,1,2,1,1,1,0,0,0,4
12927,2,2,1,1,0,1,3,0,1,2
12928,2,2,1,1,0,1,2,0,0,0
12929,2,2,1,0,1,1,5,0,0,3
12930,1,1,1,0,0,1,3,0,0,2
12931,1,2,1,0,0,0,2,0,0,3
12932,1,1,2,1,0,1,5,0,1,0
12933,2,2,2,0,1,1,5,0,0,3
12934,2,1,2,1,0,1,3,0,1,4
12935,2,2,1,1,1,0,5,0,0,1
12936,1,1,1,1,0,1,1,0,1,4
12937,1,2,1,0,1,1,5,1,0,2
12938,1,2,1,0,1,1,5,0,0,1
12939,2,1,1,0,0,0,2,0,0,0
12940,1,1,1,0,1,0,1,0,0,2
12941,2,1,2,0,0,1,1,1,0,2
12942,2,1,1,0,1,1,2,0,0,1
12943,1,1,2,1,1,1,1,0,0,4
12944,2,3,1,0,1,0,3,1,0,2
12945,2,1,1,0,1,1,2,0,0,1
12946,1,1,1,1,1,0,3,0,0,2
12947,2,2,1,1,1,1,4,0,0,2
12948,1,3,2,0,1,1,2,1,0,2
12949,2,1,1,1,0,0,5,0,1,4
12950,2,3,2,1,1,0,3,1,0,4
12951,2,1,2,0,0,0,4,0,0,1
12952,2,2,1,1,1,1,1,0,1,4
12953,1,1,1,0,0,1,3,0,0,2
12954,1,1,2,0,0,1,2,0,0,2
12955,2,2,2,0,1,0,3,0,0,2
12956,2,1,1,1,1,1,3,0,0,2
12957,1,2,1,1,1,1,2,0,0,3
12958,2,3,1,0,0,0,1,1,0,2
12959,2,1,2,0,0,1,2,1,0,4
12960,1,2,1,0,1,1,5,0,0,2
12961,2,2,2,0,0,1,3,0,0,2
12962,2,3,2,1,1,0,3,1,0,4
12963,1,2,2,1,0,1,3,0,0,0
12964,2,2,2,0,1,0,2,0,0,0
12965,2,2,1,0,0,0,4,0,0,4
12966,2,2,1,0,1,1,4,0,0,2
12967,1,1,1,0,1,1,2,0,0,2
12968,1,1,1,0,0,0,3,0,0,3
12969,1,2,2,0,0,1,4,1,0,2
12970,2,1,1,1,0,0,2,0,1,4
12971,1,1,2,0,1,1,1,0,0,4
12972,2,2,1,0,0,0,1,0,0,3
12973,2,2,1,1,0,1,5,1,0,3
12974,1,1,1,1,1,0,2,0,0,3
12975,2,2,1,1,1,0,5,0,0,4
12976,1,1,1,1,1,1,2,0,0,3
12977,1,1,2,0,1,1,1,0,0,2
12978,1,2,1,0,1,1,2,0,0,4
12979,2,2,1,0,1,0,3,0,0,1
12980,1,2,2,0,1,1,1,0,0,3
12981,1,2,1,0,0,1,1,0,0,0
12982,1,1,1,0,1,1,2,0,0,1
12983,2,2,1,0,0,1,2,0,0,1
12984,1,2,2,1,1,1,3,0,0,2
12985,1,1,1,1,1,1,1,0,0,4
12986,2,1,2,1,1,1,1,0,0,3
12987,1,2,1,1,1,1,2,0,0,4
12988,2,2,1,0,1,0,4,0,0,1
12989,2,2,2,0,1,0,4,0,1,4
12990,1,3,2,0,1,1,1,1,0,2
12991,1,2,2,1,1,0,3,1,0,2
12992,2,3,1,0,1,0,2,1,0,3
12993,1,2,2,1,1,1,5,1,0,2
12994,1,2,1,1,1,0,1,0,0,4
12995,1,2,1,1,1,0,5,0,0,3
12996,1,3,2,0,0,1,3,1,0,2
12997,1,2,1,1,1,1,3,0,0,3
12998,2,1,1,0,1,1,2,0,1,1
12999,2,2,1,0,0,1,4,1,0,4
13000,1,1,1,1,0,1,2,0,0,4
13001,1,1,1,1,1,1,1,0,0,2
13002,1,3,1,0,1,1,3,1,0,3
13003,1,1,1,0,1,1,2,0,0,3
13004,1,1,2,0,0,1,1,0,0,2
13005,2,3,2,0,0,0,1,1,1,3
13006,2,1,1,1,0,0,1,0,0,3
13007,1,3,1,0,1,0,3,1,0,1
13008,1,2,1,0,1,1,1,0,0,4
13009,2,2,1,1,1,0,1,0,0,2
13010,1,1,1,0,1,1,2,0,0,1
13011,2,1,2,0,0,1,2,0,0,2
13012,2,3,1,0,1,1,5,1,0,3
13013,2,1,2,0,0,0,1,0,0,4
13014,1,1,2,0,0,1,5,0,0,3
13015,2,1,1,0,1,1,5,0,0,2
13016,1,1,1,1,0,1,5,0,0,3
13017,1,1,1,1,1,1,3,1,0,3
13018,2,1,2,0,0,1,1,0,0,4
13019,1,2,2,0,1,1,5,0,1,1
13020,1,3,2,0,1,1,5,1,0,3
13021,1,1,1,1,1,1,1,0,0,2
13022,1,3,1,0,1,1,5,1,0,2
13023,2,1,2,0,1,0,2,0,1,2
13024,1,2,1,1,1,1,2,0,0,2
13025,1,3,2,1,1,0,3,1,1,1
13026,2,1,2,0,1,1,1,0,1,1
13027,1,2,1,1,0,1,3,0,0,4
13028,1,1,2,1,1,1,1,0,0,3
13029,2,3,2,0,1,0,4,1,0,1
13030,1,2,1,1,1,0,3,0,0,2
13031,1,1,1,1,1,1,5,1,0,3
13032,1,2,2,1,1,1,3,0,0,2
13033,2,1,2,0,1,1,3,1,0,4
13034,2,1,1,1,1,0,4,0,0,4
13035,1,2,1,0,0,1,3,0,0,4
13036,2,2,1,0,0,1,3,0,0,2
13037,1,2,2,1,1,0,2,0,0,3
13038,2,2,1,0,1,1,4,0,1,3
13039,1,1,2,1,0,1,3,0,0,4
13040,1,3,2,0,1,1,4,1,0,3
13041,1,2,2,0,0,1,5,1,0,2
13042,1,2,1,1,1,1,5,0,0,3
13043,1,2,1,0,1,1,3,0,0,3
13044,2,2,2,0,0,1,1,0,0,2
13045,2,3,1,1,1,0,3,1,0,4
13046,2,2,1,0,0,1,1,1,0,2
13047,1,2,1,1,0,1,4,0,0,2
13048,2,3,2,0,1,0,5,1,0,3
13049,1,2,2,1,0,1,3,0,0,4
13050,1,1,1,1,0,0,1,0,0,2
13051,1,1,1,1,1,0,5,0,0,3
13052,2,1,1,1,1,1,4,0,1,2
13053,1,3,1,0,1,1,1,1,0,4
13054,1,2,1,1,0,1,3,0,0,3
13055,2,1,1,0,0,0,3,0,0,2
13056,1,2,1,1,1,1,3,0,0,4
13057,1,3,1,0,1,1,0,1,0,4
13058,1,3,1,0,1,1,3,1,1,3
13059,2,1,1,0,0,1,5,0,0,3
13060,2,2,1,0,0,0,3,0,0,1
13061,1,2,1,0,0,1,5,1,0,2
13062,2,1,2,0,0,1,2,0,1,4
13063,2,1,2,0,1,0,3,0,0,4
13064,1,2,2,1,1,0,5,0,0,3
13065,1,2,1,0,1,1,1,0,0,3
13066,2,1,2,0,0,1,3,0,1,1
13067,1,1,1,1,1,1,3,0,0,1
13068,2,2,2,1,1,1,1,0,0,1
13069,2,1,1,0,1,1,3,0,0,1
13070,1,2,1,1,1,1,1,0,1,4
13071,2,1,1,0,0,0,1,0,0,2
13072,1,2,1,1,0,1,5,0,0,2
13073,1,3,2,0,0,1,5,1,0,4
13074,1,2,2,0,1,0,4,0,0,2
13075,1,2,2,0,0,1,2,1,0,4
13076,1,1,1,1,1,1,3,0,0,4
13077,1,1,2,0,0,0,5,0,0,2
13078,1,2,2,0,0,0,2,0,0,4
13079,2,3,1,0,0,1,3,1,0,2
13080,2,1,1,0,1,0,1,0,0,2
13081,1,2,1,0,1,1,5,0,0,2
13082,2,1,2,1,1,0,3,0,1,0
13083,1,2,2,1,1,1,1,0,0,3
13084,2,2,1,1,1,1,5,0,0,2
13085,1,1,2,1,1,1,1,0,0,1
13086,1,1,1,0,1,1,1,0,0,1
13087,1,1,1,1,1,1,5,0,0,4
13088,1,2,1,0,1,1,1,0,0,1
13089,2,2,1,0,1,1,2,0,0,4
13090,1,2,1,1,1,1,5,0,0,4
13091,1,2,1,0,0,1,5,0,0,3
13092,1,1,1,1,1,0,3,0,1,2
13093,2,1,1,0,1,1,2,0,0,2
13094,2,1,1,0,1,0,3,0,0,2
13095,1,2,2,1,1,0,3,0,1,4
13096,2,1,1,0,1,1,2,0,0,4
13097,1,2,1,0,1,1,1,0,0,2
13098,2,3,1,0,0,1,4,1,1,2
13099,1,2,2,1,1,1,3,0,0,3
13100,2,2,2,0,0,1,5,0,0,1
13101,1,1,2,0,0,0,1,0,1,2
13102,1,1,2,1,1,1,1,0,0,2
13103,2,2,2,0,0,0,5,0,0,2
13104,2,3,2,0,1,1,5,1,0,2
13105,2,2,1,1,0,1,1,0,1,1
13106,2,1,1,1,0,0,3,0,0,4
13107,1,2,1,0,1,1,2,0,0,4
13108,1,2,2,0,1,1,5,0,0,3
13109,1,2,1,0,1,1,3,0,0,3
13110,2,1,1,0,1,1,5,0,0,2
13111,1,2,2,0,1,0,1,0,0,1
13112,2,1,2,0,0,0,3,0,0,3
13113,2,1,1,0,0,1,4,0,0,3
13114,1,1,2,0,1,1,1,0,0,3
13115,1,3,2,0,0,1,5,1,0,1
13116,1,1,1,1,1,0,3,0,0,1
