,Type,Gender,FurLength,healthcat,statecat,MaturitySizecat,Photocat,quantitycat,paidcat,Target
11299,1,3,1,0,1,1,4,1,0,1
11300,2,3,2,0,1,1,3,1,0,1
11301,1,1,1,0,1,1,1,0,0,1
11302,2,1,1,0,0,0,3,0,0,1
11303,2,3,1,0,0,1,3,1,1,1
11304,1,1,2,0,1,1,3,0,0,1
11305,2,2,1,1,1,0,1,0,0,0
11306,1,3,2,0,1,1,5,1,0,1
11307,1,1,1,1,1,1,1,0,0,1
11308,2,3,1,1,1,1,5,1,0,1
11309,2,2,2,0,0,1,3,0,0,0
11310,1,1,1,0,1,0,2,0,0,1
11311,2,3,2,0,0,1,4,1,0,1
11312,2,2,1,0,0,0,4,0,0,1
11313,1,2,2,1,1,1,1,0,1,0
11314,2,1,1,1,0,0,4,0,0,1
11315,1,2,1,1,0,1,1,0,0,1
11316,2,2,2,0,1,1,2,0,0,1
11317,1,1,1,1,1,1,3,0,0,0
11318,2,1,2,1,0,1,3,0,0,0
11319,2,1,1,1,0,0,1,0,0,1
11320,1,2,2,0,1,1,3,0,0,1
11321,1,2,1,1,1,1,1,0,0,1
11322,1,3,1,0,0,0,3,1,0,0
11323,2,1,1,0,1,1,3,0,0,1
11324,1,3,1,0,1,1,3,1,0,1
11325,2,1,1,0,1,0,2,0,0,0
11326,1,2,2,0,1,1,3,0,0,1
11327,2,1,2,1,0,0,3,0,1,1
11328,1,1,1,1,1,1,5,0,0,1
11329,2,2,2,1,1,1,1,0,0,1
11330,1,2,1,0,0,1,3,0,0,1
11331,2,2,2,0,0,1,1,0,0,0
11332,2,1,2,0,1,1,3,0,0,1
11333,1,2,1,1,0,1,3,0,0,0
11334,2,2,2,1,1,1,3,0,0,1
11335,1,2,2,0,1,1,0,0,0,0
11336,1,3,1,0,0,1,3,1,0,1
11337,2,1,1,0,1,1,3,0,0,1
11338,1,2,1,1,1,0,2,0,0,1
11339,2,2,2,0,1,1,1,0,1,1
11340,1,2,1,1,1,1,3,0,0,1
11341,1,2,1,0,1,1,4,0,0,0
11342,1,1,1,1,0,1,5,0,0,1
11343,1,1,2,0,1,1,3,0,0,1
11344,2,2,1,1,1,0,2,0,0,1
11345,1,3,1,0,0,1,4,1,0,0
11346,1,1,1,1,0,1,1,0,0,1
11347,1,2,1,0,0,0,3,0,0,1
11348,2,2,1,0,0,0,4,0,0,0
11349,2,2,2,0,1,1,4,0,1,1
11350,2,2,1,1,0,0,1,0,0,1
11351,2,1,1,1,1,0,3,0,0,1
11352,2,2,2,1,1,1,3,0,1,0
11353,2,3,2,1,0,0,2,1,0,1
11354,1,2,2,1,0,0,1,0,0,1
11355,2,2,1,0,1,0,3,0,1,0
11356,1,1,1,1,0,1,3,0,0,1
11357,1,2,2,1,1,0,2,0,0,1
11358,1,2,2,1,1,1,3,0,1,0
11359,1,2,2,0,1,1,4,0,0,1
11360,2,1,2,1,0,1,4,1,0,1
11361,1,2,2,0,1,0,3,0,0,1
11362,1,2,1,0,0,0,2,0,0,1
11363,2,2,1,1,1,1,5,0,1,1
11364,1,2,1,1,1,0,2,0,0,1
11365,2,1,1,1,1,0,1,0,0,1
11366,1,1,2,0,0,1,3,0,0,1
11367,1,2,2,0,0,1,5,0,0,1
11368,1,2,2,0,1,1,3,0,0,1
11369,1,2,2,1,1,0,2,1,0,0
11370,1,2,1,0,0,0,3,0,1,1
11371,1,1,1,0,0,0,2,1,0,1
11372,2,2,1,0,0,0,3,0,0,1
11373,1,3,1,0,1,1,5,1,0,1
11374,1,1,2,1,1,0,3,0,0,1
11375,2,2,1,1,1,1,4,0,0,0
11376,2,2,1,0,0,1,1,0,0,1
11377,2,1,1,1,0,1,5,0,1,1
11378,2,2,2,0,0,0,5,0,0,1
11379,1,2,2,0,1,1,4,0,0,1
11380,1,2,2,0,0,1,3,0,0,0
11381,2,2,2,1,0,1,1,0,0,0
11382,1,3,1,0,0,1,1,1,0,1
11383,2,2,2,0,0,0,2,0,0,0
11384,2,1,2,1,1,0,3,0,1,1
11385,1,1,1,0,1,1,4,0,0,1
11386,2,2,1,1,1,0,3,0,1,0
11387,2,2,2,0,0,1,3,0,1,1
11388,2,2,1,0,0,1,2,1,0,1
11389,1,2,1,0,0,1,2,0,0,0
11390,2,1,1,0,1,1,2,0,1,1
11391,1,3,1,1,1,1,5,1,1,1
11392,1,2,1,0,0,1,1,0,1,1
11393,1,2,2,0,1,1,4,1,0,0
11394,1,2,1,0,1,1,1,0,0,0
11395,2,1,2,0,1,1,1,0,0,1
11396,2,2,2,1,1,1,2,0,0,0
11397,1,3,1,0,1,1,3,1,0,0
11398,2,1,2,1,0,1,5,1,0,0
11399,2,2,2,1,0,1,2,0,0,0
11400,2,2,1,0,1,0,5,1,0,1
11401,2,1,2,1,0,0,1,0,0,1
11402,1,2,2,0,1,1,4,0,0,1
11403,2,2,2,1,1,1,3,0,0,0
11404,2,1,2,0,1,1,5,0,0,1
11405,2,1,2,1,1,1,4,0,0,1
11406,1,1,1,0,0,1,2,0,1,1
11407,1,2,1,1,1,1,3,0,0,1
11408,1,2,1,0,1,0,1,0,0,1
11409,2,2,1,0,0,1,5,1,0,1
11410,1,1,1,0,0,0,2,0,0,0
11411,2,1,1,0,1,1,3,0,0,1
11412,2,3,1,0,0,0,5,1,0,1
11413,1,1,1,0,1,1,4,0,0,1
11414,1,2,2,0,1,1,1,0,0,1
11415,1,1,1,0,1,0,2,0,0,1
11416,2,2,1,0,1,1,4,0,0,1
11417,2,2,1,0,0,0,1,0,0,1
11418,1,2,1,1,1,1,2,0,0,0
11419,1,2,2,0,1,0,1,0,0,1
11420,2,2,1,0,0,0,1,0,0,1
11421,1,1,2,1,1,1,3,0,1,1
11422,2,1,1,0,0,0,3,0,0,1
11423,1,3,1,0,0,1,2,1,0,1
11424,2,2,2,1,1,0,2,0,1,1
11425,1,1,1,1,1,1,3,0,0,0
11426,2,2,2,0,1,1,4,0,1,1
11427,2,3,1,0,0,0,5,1,0,1
11428,1,2,1,0,0,1,1,0,0,0
11429,1,2,1,0,1,1,3,0,0,1
11430,1,1,2,1,0,1,1,0,0,0
11431,1,1,1,1,0,0,2,0,0,1
11432,1,2,2,0,1,1,3,0,0,1
11433,1,2,1,1,0,1,5,0,0,1
11434,1,1,2,0,0,1,5,0,0,1
11435,2,1,1,1,1,1,1,0,1,1
11436,2,2,1,0,0,1,3,1,0,0
11437,1,1,1,1,0,1,3,0,0,1
11438,2,1,2,0,1,1,5,0,0,1
11439,2,3,1,0,1,0,5,1,0,1
11440,1,1,2,0,1,1,3,0,0,1
11441,2,1,2,0,0,1,5,0,0,0
11442,1,2,2,0,1,1,1,0,0,0
11443,1,2,2,0,1,1,0,0,0,0
11444,1,2,1,0,1,1,1,0,0,1
11445,2,1,2,0,1,0,1,1,0,0
11446,2,2,2,0,1,0,4,0,1,0
11447,2,2,2,0,0,1,4,1,0,1
11448,1,1,1,1,0,1,2,0,0,1
11449,2,2,1,0,1,0,5,0,0,1
11450,2,1,2,1,1,0,1,0,0,1
11451,1,2,1,0,1,1,3,0,0,1
11452,2,3,1,0,1,1,5,1,0,1
11453,2,1,1,0,1,0,3,0,0,1
11454,2,2,1,1,1,1,2,0,0,0
11455,1,1,1,0,0,1,1,0,0,1
11456,1,1,2,0,0,1,4,0,1,1
11457,2,2,2,1,1,0,3,0,0,1
11458,1,3,1,0,0,1,5,1,0,1
11459,1,2,1,0,1,1,2,0,0,1
11460,2,3,1,0,0,0,5,1,0,1
11461,2,2,2,0,1,0,1,0,1,1
11462,2,1,1,1,1,1,4,1,0,1
11463,2,1,1,1,1,0,4,0,0,0
11464,2,1,1,0,1,1,3,0,0,1
11465,1,3,1,0,0,1,2,1,0,0
11466,2,3,2,0,1,0,3,1,0,1
11467,1,2,1,0,0,1,2,1,0,0
11468,2,1,1,1,1,1,2,0,0,1
11469,1,3,1,0,0,1,4,1,0,0
11470,2,3,1,0,1,1,5,1,0,1
11471,1,1,2,1,0,1,3,0,0,1
11472,2,1,1,0,0,1,4,0,0,1
11473,1,1,2,0,0,1,2,1,0,1
11474,1,2,1,1,1,0,1,0,1,1
11475,2,3,1,0,0,1,5,1,0,1
11476,2,1,2,0,1,0,4,0,0,0
11477,2,1,2,0,1,0,2,0,1,1
11478,1,1,2,1,1,0,4,0,1,1
11479,2,2,1,1,0,1,4,1,0,1
11480,2,2,2,0,1,0,3,0,0,0
11481,1,1,2,0,1,1,4,0,0,1
11482,2,2,2,0,0,1,3,1,0,0
11483,1,2,2,1,0,1,1,0,0,1
11484,2,2,2,0,1,1,2,0,0,1
11485,1,1,1,0,1,1,3,1,0,0
11486,2,2,2,0,1,0,2,0,0,1
11487,2,1,2,0,1,0,1,0,0,1
11488,2,1,1,0,1,1,4,0,1,1
11489,1,2,2,1,1,1,1,0,0,1
11490,2,1,1,0,0,0,3,0,0,1
11491,2,2,1,1,1,1,1,0,0,1
11492,2,3,2,0,1,0,4,1,0,0
11493,2,1,1,0,0,0,2,0,0,1
11494,2,2,1,0,1,0,5,0,0,1
11495,1,2,1,1,1,0,3,0,0,0
11496,1,3,2,0,0,0,2,1,1,1
11497,1,2,2,1,1,1,1,0,0,1
11498,2,3,2,0,1,0,3,1,0,1
11499,2,2,1,0,1,1,5,0,0,1
11500,2,2,2,0,1,1,3,1,0,0
11501,1,2,1,0,0,1,3,1,0,0
11502,1,3,1,0,0,1,3,1,0,0
11503,2,3,1,0,1,1,3,1,0,0
11504,1,1,1,0,0,1,5,0,0,1
11505,2,2,2,0,0,0,3,0,1,0
11506,1,2,1,1,1,1,3,0,0,0
11507,2,1,1,1,1,1,4,0,1,1
11508,2,2,1,1,0,1,3,0,0,1
11509,1,1,2,0,1,0,1,0,1,1
11510,2,1,1,0,1,1,3,0,1,1
11511,2,1,2,1,0,0,3,0,0,0
11512,1,2,1,1,1,0,4,0,0,1
11513,1,2,1,0,1,1,3,0,0,1
11514,1,3,2,0,1,1,1,1,0,1
11515,2,2,1,1,1,0,2,0,1,1
11516,2,2,1,1,0,0,2,0,1,1
11517,1,2,1,1,0,1,3,0,0,1
11518,1,2,2,1,1,1,5,0,0,1
11519,2,2,2,0,1,1,5,0,1,1
11520,2,2,1,0,1,1,5,0,1,1
11521,1,1,1,0,1,1,1,0,1,0
11522,2,2,1,1,1,1,1,0,1,1
11523,1,2,2,1,1,0,3,0,1,1
11524,1,2,1,0,1,1,2,0,0,1
11525,2,2,1,0,0,0,2,1,0,0
11526,1,2,1,1,1,1,3,0,0,0
11527,1,3,1,0,1,1,5,1,0,1
11528,1,2,2,0,1,1,1,0,0,1
11529,2,1,1,1,1,1,3,0,0,1
11530,2,2,1,1,1,1,4,0,0,1
11531,1,1,2,0,0,1,2,0,0,0
11532,1,1,1,0,1,1,2,0,0,1
11533,2,3,1,1,0,0,5,1,0,1
11534,1,2,1,0,1,1,5,0,0,1
11535,1,2,2,1,1,1,2,0,1,1
11536,1,2,1,0,1,1,3,0,0,0
11537,2,2,1,0,1,1,3,0,0,0
11538,2,3,2,0,1,1,1,1,0,1
11539,1,1,2,1,1,1,1,0,0,1
11540,1,2,2,0,0,0,4,1,0,1
11541,2,1,1,0,1,1,5,0,0,1
11542,1,2,2,1,1,1,1,0,0,0
11543,1,1,2,0,1,1,4,0,0,0
11544,1,2,1,1,1,0,4,0,1,1
11545,1,2,2,1,1,1,3,0,0,1
11546,1,2,1,0,1,1,1,0,0,1
11547,1,2,1,1,1,1,3,0,1,1
11548,2,2,2,0,1,1,3,0,1,1
11549,2,1,1,0,0,1,3,0,0,1
11550,1,2,2,0,1,1,1,0,0,1
11551,1,2,1,0,1,1,3,1,0,1
11552,1,2,1,1,1,0,4,0,1,1
11553,1,2,1,0,1,1,3,0,0,1
11554,1,3,2,0,1,1,5,1,0,1
11555,1,2,2,0,0,1,3,0,0,1
11556,1,1,1,1,1,0,3,0,1,1
11557,2,1,1,1,1,0,1,0,0,0
11558,1,1,1,1,0,0,1,0,1,0
11559,2,2,2,0,1,1,2,0,0,1
11560,2,2,1,0,1,1,4,1,0,1
11561,1,2,1,0,0,1,1,0,0,1
11562,2,2,2,0,1,1,3,0,0,1
11563,1,2,1,0,1,1,3,1,0,1
11564,1,1,2,0,1,0,2,1,0,1
11565,1,2,1,1,1,1,5,0,0,0
11566,1,2,1,1,0,1,2,0,1,1
11567,1,1,1,1,1,1,4,1,0,1
11568,1,3,1,0,0,1,5,1,0,1
11569,2,2,1,1,1,1,3,0,1,1
11570,2,2,1,1,0,1,1,0,0,1
11571,1,1,1,0,1,0,5,0,0,1
11572,1,2,2,0,1,1,5,0,0,1
11573,1,2,1,0,1,1,1,0,0,1
11574,1,2,1,0,0,1,5,1,0,1
11575,1,1,1,1,1,0,2,0,0,1
11576,1,2,1,0,1,0,2,0,1,1
11577,2,2,1,0,0,0,1,0,0,1
11578,2,3,2,0,1,1,2,1,0,1
11579,1,1,2,1,1,0,0,0,1,1
11580,2,1,2,1,1,1,5,0,0,1
11581,1,2,1,1,1,1,3,0,0,0
11582,2,3,1,0,0,1,3,1,0,0
11583,2,2,2,0,1,1,3,0,1,1
11584,1,2,2,0,0,1,1,0,1,0
11585,2,1,1,0,1,0,0,0,0,0
11586,2,2,2,1,1,0,3,0,0,1
11587,1,1,1,0,0,1,5,0,0,1
11588,1,1,2,0,0,1,3,0,1,1
11589,1,1,1,0,0,1,4,0,0,1
11590,2,2,2,1,1,0,5,0,0,1
11591,1,3,1,0,1,0,4,1,0,1
11592,2,1,2,0,0,1,3,0,0,1
11593,2,2,2,0,1,1,4,0,0,0
11594,2,2,1,0,0,0,1,0,0,1
11595,1,3,2,1,1,0,4,1,0,1
11596,2,2,2,0,1,0,3,0,0,0
11597,2,3,2,0,1,0,4,1,1,0
11598,1,1,1,0,0,1,3,0,0,1
11599,1,2,2,1,0,0,5,0,1,1
11600,1,2,2,0,0,0,5,0,0,1
11601,1,1,1,0,0,1,2,1,0,0
11602,1,2,1,1,1,1,3,0,1,0
11603,1,2,2,0,1,1,3,0,0,1
11604,2,3,2,0,1,1,1,1,0,0
11605,1,2,1,1,0,1,3,0,0,1
11606,1,2,1,1,1,1,5,0,0,1
11607,1,2,2,1,1,1,3,0,1,1
11608,2,1,2,0,0,0,5,1,0,0
11609,2,2,1,1,1,1,1,1,1,0
11610,2,1,1,0,1,0,5,1,0,1
11611,1,1,2,1,1,1,4,0,0,1
11612,1,1,1,0,0,1,3,0,0,1
11613,1,2,1,0,1,1,1,0,0,0
11614,2,1,1,0,1,0,1,0,0,1
11615,1,2,1,0,1,1,1,0,1,1
11616,2,3,2,0,0,1,3,1,1,1
11617,2,1,2,1,1,1,1,0,0,0
11618,1,1,1,0,1,1,0,0,0,0
11619,2,3,1,0,1,1,3,1,0,1
11620,1,1,2,0,1,1,2,0,0,1
11621,2,2,2,0,1,1,3,1,0,1
11622,1,2,1,0,0,1,4,0,0,0
11623,2,2,1,0,1,1,3,0,0,1
11624,1,1,2,1,1,1,5,0,0,1
11625,1,2,2,1,1,1,2,1,0,0
11626,1,1,1,0,0,1,3,1,0,1
11627,2,1,2,0,1,1,3,0,1,1
11628,1,1,2,0,1,0,2,0,0,1
11629,2,1,1,0,0,0,3,1,0,1
11630,2,3,1,0,0,0,0,1,0,0
11631,1,2,1,0,1,0,2,0,0,1
11632,1,1,2,0,0,1,3,0,0,1
11633,2,2,2,0,1,1,3,0,1,1
11634,2,2,1,1,1,1,1,0,0,1
11635,1,3,1,0,0,1,4,1,1,0
11636,2,2,1,0,0,1,2,0,0,1
11637,1,1,2,0,0,1,2,0,0,1
11638,1,2,2,1,1,0,5,0,0,1
11639,2,2,2,0,1,0,1,1,0,1
11640,1,1,1,0,1,1,2,0,0,0
11641,1,2,2,0,1,1,2,0,0,1
11642,1,2,1,1,0,1,3,0,0,1
11643,2,1,1,0,1,1,1,0,0,1
11644,2,2,2,1,1,1,1,0,0,0
11645,2,3,1,0,0,0,3,1,0,0
11646,1,1,2,0,0,1,5,0,0,0
11647,1,1,2,0,0,1,3,0,1,0
11648,1,2,1,1,0,1,5,0,0,1
11649,1,2,1,0,0,1,1,0,1,1
11650,1,1,1,1,1,1,3,0,0,0
11651,1,1,2,1,1,0,3,0,1,1
11652,1,3,2,1,1,0,3,1,0,1
11653,2,1,1,0,0,0,1,0,0,1
11654,1,2,1,0,0,1,5,1,0,1
11655,1,1,1,1,1,1,1,0,1,0
11656,1,1,2,0,1,1,2,0,0,1
11657,1,1,2,1,1,0,1,0,1,1
11658,2,2,1,1,1,1,2,1,0,1
11659,1,1,2,0,0,1,5,0,0,1
11660,1,2,1,0,0,0,1,0,0,0
11661,1,2,1,0,0,1,1,0,0,1
11662,2,2,2,0,0,1,3,0,0,0
11663,2,3,2,1,1,0,4,1,0,0
11664,1,1,1,0,1,1,3,0,0,1
11665,1,3,1,0,1,1,5,1,0,1
11666,1,2,2,1,1,0,4,0,0,0
11667,1,1,2,0,1,1,1,0,1,1
11668,2,2,1,0,0,1,3,0,1,0
11669,1,2,2,1,0,1,3,0,0,0
11670,1,2,2,0,0,1,1,0,0,0
11671,1,1,1,0,1,1,5,0,0,0
11672,2,2,2,1,1,1,4,0,0,1
11673,1,2,1,1,0,1,4,0,0,1
11674,1,2,2,1,1,1,1,0,0,1
11675,1,1,1,1,0,1,3,0,0,1
11676,1,2,2,0,1,1,3,0,0,0
11677,1,1,2,0,1,1,3,0,0,1
11678,2,2,2,0,1,1,4,0,0,1
11679,1,1,2,0,1,1,1,0,0,1
11680,1,2,1,1,1,1,5,1,0,1
11681,2,1,1,0,0,0,1,0,0,1
11682,1,2,2,1,1,1,1,0,0,1
11683,2,2,1,1,1,1,5,0,0,1
11684,1,2,2,1,1,1,3,0,0,1
11685,1,3,2,0,0,0,3,1,0,1
11686,2,2,2,0,1,1,1,0,0,1
11687,2,3,2,0,0,1,4,1,1,0
11688,1,3,2,0,0,1,3,1,0,1
11689,1,2,1,0,1,1,3,0,0,1
11690,1,3,1,0,1,1,3,1,0,1
11691,1,1,1,0,1,1,4,1,1,1
11692,1,2,1,0,0,0,3,0,0,1
11693,2,1,2,1,1,0,4,0,0,0
11694,2,1,1,1,0,1,2,0,0,1
11695,1,3,1,0,0,1,4,1,0,0
11696,1,2,1,1,0,1,4,0,0,1
11697,1,3,1,1,1,1,4,1,0,1
11698,1,2,1,0,0,1,5,0,0,1
11699,2,1,1,1,0,1,2,0,0,1
11700,2,2,2,0,1,1,4,0,0,1
11701,2,2,2,0,1,1,4,0,0,1
11702,1,2,1,1,0,1,5,0,1,1
11703,2,1,1,0,0,1,1,0,0,0
11704,1,1,1,0,1,1,5,0,0,1
11705,2,1,2,0,1,0,4,0,0,1
11706,1,2,1,1,1,1,3,0,1,1
11707,2,2,1,0,0,1,4,0,0,1
11708,2,2,2,0,0,0,2,0,0,1
11709,1,2,1,0,1,0,4,0,0,0
11710,1,2,1,1,0,1,1,0,0,0
11711,2,1,1,0,0,1,3,0,0,1
11712,2,2,2,0,1,1,5,0,0,1
11713,1,1,1,0,0,1,3,1,0,1
11714,2,1,1,1,0,1,5,0,1,0
11715,1,1,2,1,0,1,1,0,0,0
11716,1,1,2,1,1,1,1,0,0,1
11717,2,2,2,0,1,1,1,0,0,0
11718,2,1,1,1,1,1,3,1,0,1
11719,2,1,1,1,1,1,3,0,0,0
11720,2,2,1,0,0,1,5,0,0,1
11721,1,1,1,0,1,0,1,0,0,1
11722,2,3,1,0,1,1,5,1,0,0
11723,1,1,1,0,1,0,0,0,0,1
11724,2,2,1,0,1,0,4,0,1,1
11725,2,1,2,1,0,0,3,0,0,1
11726,2,2,2,1,0,0,3,0,0,1
11727,2,3,1,0,1,0,5,1,0,1
11728,1,1,1,1,1,1,5,0,1,1
11729,2,3,1,0,0,0,0,1,0,0
11730,2,2,1,1,1,1,3,0,1,0
11731,2,1,1,0,1,1,1,0,0,0
11732,1,1,2,0,1,1,4,0,0,1
11733,1,2,1,1,0,1,5,0,0,1
11734,1,2,1,0,1,1,2,0,0,1
11735,1,1,2,1,1,0,2,0,0,1
11736,2,2,2,0,0,1,1,0,0,0
11737,1,1,2,0,0,1,2,0,0,1
11738,1,2,2,0,0,1,4,0,0,0
11739,1,2,1,0,0,1,1,0,0,0
11740,2,3,1,0,1,0,2,1,0,1
11741,2,1,2,1,1,0,4,0,1,1
11742,1,1,2,1,0,0,3,0,0,1
11743,1,2,1,0,1,1,2,0,0,1
11744,1,2,1,1,1,0,3,0,1,0
11745,1,2,2,1,0,0,1,0,0,1
11746,2,2,1,0,1,0,4,0,0,1
11747,1,1,2,0,0,1,3,0,0,1
11748,1,1,2,0,1,0,1,0,1,0
11749,2,1,2,0,1,0,3,0,0,1
11750,1,2,1,0,1,0,3,0,1,1
11751,1,2,2,0,0,0,2,0,0,1
11752,2,1,1,0,0,1,1,0,0,1
11753,2,3,2,0,1,0,3,1,0,1
11754,1,1,1,1,1,0,3,0,0,1
11755,1,2,2,1,1,1,5,0,0,1
11756,2,3,2,0,0,1,5,1,0,1
11757,2,2,2,0,1,1,4,0,0,1
11758,1,1,2,1,0,0,1,0,0,1
11759,1,2,2,1,1,1,1,0,0,1
11760,1,1,1,0,0,1,3,0,0,1
11761,1,1,2,0,1,1,1,0,0,0
11762,1,2,1,1,1,0,3,0,1,0
11763,2,3,2,0,1,0,2,1,0,0
11764,2,3,1,1,0,0,5,1,1,0
11765,1,2,1,0,0,0,3,0,0,0
11766,2,2,2,0,1,1,5,1,0,0
11767,1,1,2,1,0,1,1,0,0,0
11768,1,2,1,1,1,0,2,0,0,0
11769,1,2,2,0,1,1,2,0,0,1
11770,2,2,2,1,0,0,5,0,0,1
11771,2,2,1,0,0,1,3,0,0,1
11772,2,2,2,1,0,1,5,0,0,1
11773,2,1,2,0,1,1,4,0,0,1
11774,1,3,2,1,0,1,5,1,0,1
11775,1,2,2,1,1,1,1,0,0,1
11776,2,1,1,1,0,0,2,0,0,1
11777,1,2,2,0,0,1,4,0,0,1
11778,1,1,2,0,1,1,2,0,0,1
11779,1,1,1,0,0,1,2,0,0,1
11780,2,2,2,0,0,0,3,0,0,0
11781,1,2,1,0,1,1,2,0,1,1
11782,1,2,1,1,0,0,5,0,0,1
11783,2,1,1,1,0,0,1,0,1,0
11784,1,3,2,1,1,1,3,1,1,1
11785,1,1,1,1,1,1,4,0,1,1
11786,1,2,2,1,0,1,2,0,1,0
11787,1,2,1,1,1,1,3,0,1,0
11788,2,2,2,0,1,1,1,0,1,0
11789,1,1,2,1,0,0,1,0,0,0
11790,1,1,1,0,0,1,1,0,1,1
11791,1,2,2,1,0,1,5,1,0,1
11792,1,2,1,0,1,1,2,1,0,0
11793,1,1,1,1,0,0,1,0,1,1
11794,2,3,2,0,1,1,0,1,0,1
11795,2,1,2,0,0,1,2,0,0,0
11796,2,2,2,0,1,1,2,0,0,1
11797,2,2,1,1,1,1,1,0,0,0
11798,1,3,1,1,1,1,5,1,0,1
11799,1,1,2,0,1,1,5,0,0,0
11800,1,2,1,1,1,0,3,0,1,1
11801,1,2,1,0,0,1,1,0,0,1
11802,2,1,1,0,1,0,3,0,0,1
11803,2,2,1,0,1,0,0,0,0,0
11804,1,2,2,1,1,1,4,0,0,1
11805,1,1,2,1,1,1,3,0,0,0
11806,1,2,1,0,0,1,2,0,0,0
11807,2,2,1,0,1,1,2,0,0,1
11808,2,2,2,0,1,1,2,0,0,1
11809,1,2,1,0,1,1,3,1,1,0
11810,1,1,1,1,1,1,5,0,0,0
11811,1,1,2,1,1,0,1,0,0,1
11812,1,1,2,1,0,0,1,0,0,1
11813,1,3,1,1,0,1,3,1,0,1
11814,2,2,1,0,0,0,4,0,0,1
11815,1,2,1,1,0,0,1,0,0,0
11816,2,3,1,0,0,1,3,1,0,1
11817,2,1,2,0,1,0,3,0,0,1
11818,2,1,2,0,1,1,2,0,0,1
11819,2,2,1,0,1,1,3,0,0,1
11820,2,2,1,1,0,1,3,0,0,1
11821,1,1,2,0,0,1,1,1,0,1
11822,1,1,1,1,1,1,5,1,0,1
11823,2,2,2,0,1,1,4,0,0,1
11824,2,1,1,0,1,0,3,0,0,1
11825,1,1,2,0,1,1,3,0,0,1
11826,1,1,2,0,0,1,2,1,0,1
11827,2,2,2,1,1,1,4,0,0,0
11828,2,2,1,1,0,0,2,0,0,1
11829,2,1,2,0,1,1,2,0,0,1
11830,2,1,2,0,1,0,3,0,0,1
11831,1,2,2,0,1,0,1,0,0,1
11832,1,1,1,0,0,1,3,0,0,1
11833,1,3,1,0,0,0,4,1,0,1
11834,1,1,1,0,1,1,3,0,0,0
11835,1,2,1,1,0,0,3,0,0,1
11836,2,1,2,0,1,0,4,0,0,0
11837,1,1,2,1,0,1,2,0,0,1
11838,1,1,1,0,0,0,1,0,0,0
11839,2,2,1,0,0,1,1,0,1,1
11840,1,2,1,0,0,1,1,0,0,1
11841,1,2,1,0,0,1,5,0,0,1
11842,2,2,2,0,1,0,5,1,0,1
11843,1,2,1,1,1,1,5,0,1,1
11844,2,1,2,1,1,1,4,0,0,1
11845,1,3,1,1,1,1,5,1,1,1
11846,1,3,2,0,1,1,1,1,0,0
11847,1,1,1,0,0,0,3,0,1,0
11848,2,3,2,1,0,1,4,1,0,0
11849,2,2,1,0,1,1,3,0,0,1
11850,1,1,2,0,1,0,5,1,0,1
11851,2,2,1,0,1,0,3,0,0,0
11852,2,1,1,1,0,1,5,1,0,1
11853,2,2,2,1,0,1,1,0,0,1
11854,1,1,2,0,0,0,1,0,0,1
11855,1,1,2,1,0,1,1,0,0,0
11856,1,2,2,1,1,1,5,0,0,1
11857,2,2,2,0,0,0,2,0,0,1
11858,2,3,2,0,1,1,1,1,1,1
11859,1,2,1,1,1,1,3,0,1,1
11860,1,2,1,0,0,1,5,0,0,1
11861,2,2,1,0,0,1,1,0,0,1
11862,1,2,2,1,1,0,5,0,0,1
11863,2,2,1,0,0,1,2,0,0,0
11864,2,2,1,0,1,0,2,0,0,1
11865,2,1,1,1,0,1,3,0,0,1
11866,1,2,2,0,1,0,0,0,0,0
11867,2,2,2,0,0,1,4,0,0,0
11868,2,1,1,1,0,1,2,0,0,1
11869,1,1,2,1,0,0,4,1,0,0
11870,1,2,1,0,0,1,2,1,0,1
11871,2,2,2,0,1,1,4,0,0,0
11872,2,2,2,0,1,1,4,0,0,1
11873,1,2,2,1,0,1,3,0,0,1
11874,2,1,1,1,1,1,1,0,0,1
11875,1,2,1,0,0,1,3,0,0,1
11876,2,2,2,0,0,1,3,0,0,0
11877,2,2,1,0,1,1,3,0,1,1
11878,1,2,2,1,1,1,3,0,0,1
11879,2,2,1,1,0,1,3,0,1,0
11880,1,2,2,1,1,1,3,0,0,1
11881,1,2,1,0,1,1,1,0,0,1
11882,1,2,1,1,1,1,1,0,0,1
11883,1,2,2,0,1,1,5,0,0,1
11884,2,3,2,0,0,1,2,1,0,1
11885,1,2,2,0,0,1,1,0,0,1
11886,2,2,1,0,0,1,5,0,0,0
11887,1,1,1,0,1,1,1,0,1,0
11888,1,1,1,0,1,1,1,0,0,1
11889,2,1,1,0,1,0,2,0,0,0
11890,1,2,1,0,0,1,1,1,0,0
11891,2,3,1,0,1,0,4,1,0,0
11892,2,1,1,0,1,0,3,0,0,0
11893,2,2,2,1,1,1,3,0,0,1
11894,2,2,2,0,1,1,1,0,0,1
11895,1,2,1,1,0,1,5,0,0,1
11896,2,2,1,1,0,1,5,0,0,0
11897,2,2,1,0,1,1,3,0,1,0
11898,2,3,1,0,0,1,4,1,0,1
11899,1,2,2,1,1,1,1,0,0,0
11900,1,1,1,0,0,1,2,0,0,1
11901,2,3,2,0,0,0,3,1,0,0
11902,1,2,2,1,0,1,3,0,0,0
11903,2,2,1,1,1,1,4,0,0,0
11904,1,2,1,1,1,1,3,0,0,1
